filename,owner,createdTime,modifiedTime,records,rank,EBIOReviewer,Number,Timestamp,email,final_name,Title,meta,review,no_efes,valrisk,tool,biodiv,comments,Yes,No,empty,tally,AuthorsFull,FirstAuthor,in_meetscriteria,exclude,flag_NO,flag_NA,flag_Q8,flag_paper
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,684,2019-12-16T13:18:46Z,,"Ecosystem service enhancement for the alleviation of wildlife-human conflicts in the Aravalli Hills, Rajasthan, India","Ecosystem service enhancement for the alleviation of wildlife-human conflicts in the Aravalli Hills, Rajasthan, India",No,No,Yes,Yes,No,No,CTW re-evaluated article for Q8 -- authors interviewed people and assessed landscape for metrics relevant to tiger conservation/habitat.. not EF/ES study,2,4,0,6,"Everard, Mark; Khandal, Dharmendra; Sahu, Y. K.",Everard,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,6,2020-01-14T12:45:04Z,,Effect of preconditioning to the soil environment on the performance of 20 cyanobacterial strains used as inoculum for biocrust restoration,Effect of preconditioning to the soil environment on the performance of 20 cyanobacterial strains used as inoculum for biocrust restoration,No,No,Yes,No,No,No,,1,5,0,6,"Giraldo-Silva, Ana; Nelson, Corey; Penfold, Cory; Barger, Nichole N.; Garcia-Pichel, Ferran",Giraldo-Silva,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,2,2020-01-14T12:14:18Z,,"Effects of highways on bird distribution and soundscape diversity around Aldo Leopold's shack in Baraboo, Wisconsin, USA","Effects of highways on bird distribution and soundscape diversity around Aldo Leopold's shack in Baraboo, Wisconsin, USA",No,No,Yes,No,No,Yes,"Bird and soundscape diversity were measured, but not connected to a specific ES/EF",2,4,0,6,"Khanaposhtani, Maryam Ghadiri; Gasc, Amandine; Francomano, Dante; Villanueva-Rivera, Luis J.; Jung, Jinha; Mossman, Michael J.; Pijanowski, Bryan C.",Khanaposhtani,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,703,2019-12-16T10:56:40Z,,Floral biodiversity of allotment gardens and its contribution to urban green infrastructure,Floral biodiversity of allotment gardens and its contribution to urban green infrastructure,No,No,Yes,No,No,Yes,,2,4,0,6,"Borysiak, Janina; Mizgajski, Andrzej; Speak, Andrew",Borysiak,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,4,2020-01-14T12:34:05Z,,Food Web Complexity of High Mountain Lakes is Largely Affected by Glacial Retreat,Food Web Complexity of High Mountain Lakes is Largely Affected by Glacial Retreat,No,No,Yes,No,No,No,"This paper measures plankton and littoral functional groups and says they are important indicators of function, but the research doesn't evaluate the connection to function",1,5,0,6,"Tiberti, Rocco; Buscaglia, Francesco; Callieri, Cristiana; Rogora, Michela; Tartari, Gabriele; Sommaruga, Ruben",Tiberti,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,1,2020-01-14T11:44:42Z,,"Genetic Diversity, Mating System, and Reproductive Output of Restored Melaleuca acuminata Populations are Comparable to Natural Remnant Populations","Genetic Diversity, Mating System, and Reproductive Output of Restored Melaleuca acuminata Populations are Comparable to Natural Remnant Populations",No,No,Yes,No,No,Yes,"This paper measures genetic diversity, mating systems, and reproductive output via seed production.",2,4,0,6,"Millar, Melissa A.; Anthony, Janet M.; Coates, David J.; Byrne, Margaret; Krauss, Siegfried L.; Williams, Matthew R.; Hopper, Stephen D.",Millar,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,677,2019-12-16T10:42:20Z,,Habitat connectivity and local conditions shape taxonomic and functional diversity of arthropods on green roofs,Habitat connectivity and local conditions shape taxonomic and functional diversity of arthropods on green roofs,No,No,Yes,No,No,Yes,CTW re-evaluted article for Q8.. they measure arthropod richness and functional diversity but not enough of an explicit/intentional connection to EF,2,4,0,6,"Braaker, Sonja; Obrist, Martin Karl; Ghazoul, Jaboury; Moretti, Marco",Braaker,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,16,2020-01-14T13:44:56Z,,Historical changes in bumble bee body size and range shift of declining species,Historical changes in bumble bee body size and range shift of declining species,No,No,Yes,No,No,Yes,Measures bumble bees by functional trait; important for pollination but doesn't explicitly measure pollintation,2,4,0,6,"Nooten, Sabine S.; Rehan, Sandra M.",Nooten,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,27,2020-01-14T14:25:24Z,,Host availability drives distributions of fungal endophytes in the imperilled boreal realm,Host availability drives distributions of fungal endophytes in the imperilled boreal realm,No,No,Yes,No,No,Yes,,2,4,0,6,"U'Ren, Jana M.; Lutzoni, Francois; Miadlikowska, Jolanta; Zimmerman, Naupaka B.; Carbone, Ignazio; May, Georgiana; Arnold, A. Elizabeth",U'Ren,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,558,2020-01-22T20:39:10Z,,Identifying potential pathways for turtle-derived nutrients cycling through beach ecosystems,Identifying potential pathways for turtle-derived nutrients cycling through beach ecosystems,No,No,Yes,No,No,,,1,4,0,5,"Le Gouvello, Diane Z. M.; Nel, Ronel; Harris, Linda R.; Bezuidenhout, Karien; Woodborne, Stephan",Le Gouvello,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,3,2020-01-14T12:19:55Z,,Incorporating Health Outcomes into Land-Use Planning,Incorporating Health Outcomes into Land-Use Planning,No,Yes,Yes,No,Yes,No,,3,3,0,6,"McClure, Max; Machalaba, Catherine; Zambrana-Torrelio, Carlos; Feferholtz, Yasha; Lee, Katherine D.; Daszak, Peter; Karesh, William B.",McClure,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,20,2020-01-14T13:55:41Z,,Interacting effects of landscape and management on plant-solitary bee networks in olive orchards,Interacting effects of landscape and management on plant-solitary bee networks in olive orchards,No,No,Yes,No,No,Yes,measures bee diversity,2,4,0,6,"Martinez-Nunez, Carlos; Manzaneda, Antonio J.; Lendinez, Sandra; Perez, Antonio J.; Ruiz-Valenzuela, Luis; Rey, Pedro J.",Martinez-Nunez,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,726,2019-12-16T11:11:28Z,,"IRBAS: An online database to collate, analyze, and synthesize data on the biodiversity and ecology of intermittent rivers worldwide","IRBAS: An online database to collate, analyze, and synthesize data on the biodiversity and ecology of intermittent rivers worldwide",No,No,Yes,No,Yes,No,"CTW re-evaluated article for Q8 .. article introduces intermittent river database available for data synthesis.. LD scores as review, but CTW wouldn't count as review as focus on paper is really on describing the database, how to use, and how to contribute to it; LD: database",2,4,0,6,"Leigh, Catherine; Laporte, Baptiste; Bonada, Nuria; Fritz, Ken; Pella, Herve; Sauquet, Eric; Tockner, Klement; Datry, Thibault",Leigh,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,635,2019-12-16T09:26:18Z,,Managing temporary streams and rivers as unique rather than second-class ecosystems,Managing temporary streams and rivers as unique rather than second-class ecosystems,No,Yes,Yes,No,No,No,"CTW re-evaluated article for Q8; LD: A review but the table within it is useful, also useful examples. I put this in the excluded but useful paper folder.",2,4,0,6,"Acuna, V.; Hunter, M.; Ruhi, A.",Acuna,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,659,2019-12-16T09:52:54Z,,Methods of establishing species-rich meadow biotopes in urban areas,Methods of establishing species-rich meadow biotopes in urban areas,No,No,Yes,No,No,Yes,,2,4,0,6,"Martensson, Linda-Maria",Martensson,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,639,2019-12-16T13:07:15Z,,Modelling mangrove propagule dispersal trajectories using high-resolution estimates of ocean surface winds and currents,Modelling mangrove propagule dispersal trajectories using high-resolution estimates of ocean surface winds and currents,No,No,Yes,No,No,No,,1,5,0,6,"Van der Stocken, Tom; Menemenlis, Dimitris",Van der Stocken,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,13,2020-01-14T13:27:15Z,,Multiple landscape-management and social-policy approaches are essential to mitigate the extinction of experience,Multiple landscape-management and social-policy approaches are essential to mitigate the extinction of experience,No,No,Yes,No,No,No,,1,5,0,6,"Soga, Masashi; Akasaka, Munemitsu",Soga,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,714,2019-12-16T11:02:04Z,,"Next-Generation Individual-Based Models Integrate Biodiversity and Ecosystems: Yes We Can, and Yes We Must","Next-Generation Individual-Based Models Integrate Biodiversity and Ecosystems: Yes We Can, and Yes We Must",No,Yes,Yes,No,No,No,CTW re-evaluated article for Q8; LD: OPINION,2,4,0,6,"Grimm, Volker; Ayllon, Daniel; Railsback, Steven F.",Grimm,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,24,2020-01-14T14:17:15Z,,Opening the black box of plant nutrient uptake under warming predicts global patterns in community biomass and biological carbon storage,Opening the black box of plant nutrient uptake under warming predicts global patterns in community biomass and biological carbon storage,Yes,No,No,No,No,No,"This paper is technically a meta-analysis, but they extract the data and use it for a new model, so maybe we should consider it?",1,5,0,6,"Marx, Jori M.; Rall, Bjoern C.; Phillips, Helen R. P.; Brose, Ulrich",Marx,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,616,2019-12-16T08:53:45Z,,PANDORA 3.0 plugin: A new biodiversity ecosystem service assessment tool for urban green infrastructure connectivity planning,PANDORA 3.0 plugin: A new biodiversity ecosystem service assessment tool for urban green infrastructure connectivity planning,No,No,No,No,Yes,No,CTW re-evaluated article for Q8; LD: Focused on a model plug in - exclude,1,5,0,6,"Pelorosso, Raffaele; Gobattoni, Federica; Geri, Francesco; Leone, Antonio",Pelorosso,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,23,2020-01-14T14:11:49Z,,Plant species roles in pollination networks: an experimental approach,Plant species roles in pollination networks: an experimental approach,No,No,Yes,No,No,Yes,,2,4,0,6,"Maia, Kate P.; Vaughan, Ian P.; Memmott, Jane",Maia,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,14,2020-01-14T13:30:52Z,,Public preferences for the management of different invasive alien forest taxa,Public preferences for the management of different invasive alien forest taxa,No,No,Yes,No,No,No,,1,5,0,6,"Japelj, Anze; Veenvliet, Jana Kus; Malovrh, Judita; Verlic, Andrej; de Groot, Maarten",Japelj,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,650,2019-12-16T09:49:44Z,,Refocusing ecosystem services towards sustainability,Refocusing ecosystem services towards sustainability,No,Yes,Yes,No,No,No,,2,4,0,6,"Schroeter, Matthias; Stumpf, Klara H.; Loos, Jacqueline; van Oudenhoven, Alexander P. E.; Boehnke-Henrichs, Anne; Abson, David J.",Schroeter,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,743,2019-12-16T11:20:05Z,,Relationships among ecological traits of wild bee communities along gradients of habitat amount and fragmentation,Relationships among ecological traits of wild bee communities along gradients of habitat amount and fragmentation,No,No,Yes,No,No,Yes,"CTW re-evaluated article for Q8 ... study assesses functional diversity in bee communities, distribution of ecological response traits in relation to hab fragmentation.. I don't think enough of an explicit linkage to EF or ES to count (LD also excluded); LD: doesn't appear to measure any functions",2,4,0,6,"Carrie, Romain; Andrieu, Emilie; Cunningham, Saul A.; Lentini, Pia E.; Loreau, Michel; Ouin, Annie",Carrie,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,600,2019-12-16T13:22:14Z,,Resiliency in masting systems: Do evolved seed escape strategies benefit an endangered pine?,Resiliency in masting systems: Do evolved seed escape strategies benefit an endangered pine?,No,No,Yes,No,No,No,,1,5,0,6,"Peters, Vernon S.; Gelderman, Matthew S.; Visscher, Darcy R.",Peters,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,646,2019-12-16T09:48:06Z,,Rethinking Resilience in Industrial Symbiosis: Conceptualization and Measurements,Rethinking Resilience in Industrial Symbiosis: Conceptualization and Measurements,No,Yes,Yes,No,Yes,No,,3,3,0,6,"Fraccascia, Luca; Giannoccaro, Ilaria; Albino, Vito",Fraccascia,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,623,2019-12-16T09:18:35Z,,Selecting plant species for practical restoration of degraded lands using a multiple-trait approach,Selecting plant species for practical restoration of degraded lands using a multiple-trait approach,No,No,Yes,No,No,No,,1,5,0,6,"Giannini, Tereza C.; Giulietti, Ana M.; Harley, Raymond M.; Viana, Pedro L.; Jaffe, Rodolfo; Alves, Ronnie; Pinto, Carlos E.; Mota, Nara F. O.; Caldeira, Cecilio F.; Imperatriz-Fonseca, Vera L.; Furtini, Antonio E.; Siqueira, Jose O.",Giannini,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,633,2019-12-16T13:05:00Z,,Simulating spatially-explicit crop dynamics of agricultural landscapes: The ATLAS simulator,Simulating spatially-explicit crop dynamics of agricultural landscapes: The ATLAS simulator,No,No,No,No,Yes,No,,1,5,0,6,"Thierry, Hugo; Vialatte, Aude; Choisis, Jean-Philippe; Gaudou, Benoit; Parry, Hazel; Monteil, Claude",Thierry,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,487,2020-01-16T19:31:37Z,,Social-ecological systems influence ecosystem service perception: a Programme on Ecosystem Change and Society (PECS) analysis,Social-ecological systems influence ecosystem service perception: a Programme on Ecosystem Change and Society (PECS) analysis,No,No,Yes,No,No,No,Focused on perceptions of ES and not direct measurements of them,1,5,0,6,"Quintas-Soriano, Cristina; Brandt, Jodi S.; Running, Katrina; Baxter, Colden V.; Gibson, Dainee M.; Narducci, Jenna; Castro, Antonio J.",Quintas-Soriano,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,28,2020-01-15T14:20:46Z,,"Spiritual enrichment or ecological protection?: A multi-scale analysis of cultural ecosystem services at the Mai Pokhari, a Ramsar site of Nepal","Spiritual enrichment or ecological protection?: A multi-scale analysis of cultural ecosystem services at the Mai Pokhari, a Ramsar site of Nepal",No,No,Yes,No,No,No,,1,5,0,6,"Chaudhary, Sunita; McGregor, Andrew; Houston, Donna; Chettri, Nakul",Chaudhary,2,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,624,2019-12-16T12:57:51Z,,Strong geographic and temporal patterns in conservation status of North American bats,Strong geographic and temporal patterns in conservation status of North American bats,No,No,Yes,No,No,Yes,"CTW re-evaluated article for Q8 -- paper focused on bat conservation, does measure richness but not as proxy for EF; LD: focus on threats and conservation of bats, no EF or ES measured",2,4,0,6,"Hammerson, G. A.; Kling, M.; Harkness, M.; Ormes, M.; Young, B. E.",Hammerson,0,TRUE,FALSE,FALSE,FALSE,FALSE
