review_round,reviewer_init,doublerev,title,reviewer_comments,outsidereviewer,outsidereviewer_notes,exclusion_reason,fullquestion,exclusion_id,SourcePublication,PublicationYear,FirstAuthor
2,NBD,FALSE,Tree communities rapidly alter soil microbial resistance and resilience to drought,NBD: This paper is terrible science,NBD,"NBD: The one I reviewed I think should be excluded. I was convinced before that it made a stronger connection to EF/ES, but looking at it again made me change my mind. It really just focused on biodiversity and never really made a deeper connection. ",BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,FUNCTIONAL ECOLOGY,2015,Rivest
2,IS,FALSE,Tropical tree diversity mediates foraging and predatory effects of insectivorous birds,NA,NA,NA,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2018,Nell
2,GV,FALSE,Using visual stimuli to explore the social perceptions of ecosystem services in cultural landscapes: the case of transhumance in Mediterranean Spain,NA,NA,NA,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,ECOLOGY AND SOCIETY,2014,Lopez-Santiago
2,TM,FALSE,Wetland ecosystem services and coupled socioeconomic benefits through conservation practices in the Appalachian Region,NA,NA,NA,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,ECOLOGICAL APPLICATIONS,2011,Wardrop
2,AK,FALSE,What will the neighbors think? Cultural norms and ecological design,NA,NA,NA,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,LANDSCAPE AND URBAN PLANNING,2009,Nassauer
2,TK/KCG,TRUE,"A balancing act in urban social-ecology: human appreciation, ponds and dragonflies",NA,NA,NA,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,URBAN ECOSYSTEMS,2017,Ngiam
2,AK/AIS,TRUE,An integrated ecological modeling system for assessing impacts of multiple stressors on stream and riverine ecosystem services within river basins,"AK: Honestly, this was a bit confusing. The paper mainly focused on the benefits of the model and the details of it.",NBD,"NBD: The primary purpose of this study was to demonstrate a spatially explicit, watershed assessment of current condition of aquatic ecoservices, with a limited sensitivity analysis for the atmospheric contaminant mercury.",ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,ECOLOGICAL MODELLING,2017,Johnston
2,TK/JL,TRUE,"Analysing scale, quality and diversity of green infrastructure and the provision of Urban Ecosystem Services: A case from Mexico City","TK: tough paper to review because defining what were their response variables was difficult; JL: I include no relationships between services and drivers because I don't believe the paper tests them; the paper does look at the effect of scale on how we might value and interpret the supply and delivery of ES's, so I evaluated it, but I don't think it clearly tests any other ecological questions about ES's",LD,LD: no process measured,No EF/ES measured directly (paper should have been excluded in Round 1),This paper does NOT directly measure/model an EF and/or ES,3,ECOSYSTEM SERVICES,2017,Calderon-Contreras
2,TK/LD,TRUE,Assessing methods for comparing species diversity from disparate data sources: the case of urban and peri-urban forests,NA,CTW,"CTW: reviewers disagree on exclusion reason (TK excluded by review/methods only, LD excluded by biodiversity only); CTW reviewed and is a methods paper, agree with TK",ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,ECOSPHERE,2018,Staudhammer
2,LD/TK,TRUE,Biotic homogenization of regional wetland plant communities within short time-scales in the presence of an aggressive invader,NA,NA,NA,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,JOURNAL OF ECOLOGY,2018,Price
2,AK/AIS,TRUE,"Changes in landuse alter ant diversity, assemblage composition and dominant functional groups in African savannas","AIS: almost marked ""yes"" on Q3",NBD,NBD: seems like it stops at biodiversity based on abstract,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,BIODIVERSITY AND CONSERVATION,2018,Mauda
2,AK/AIS,TRUE,"Citizens' voice: A case study about perceived ecosystem services by urban park users in Rotterdam, the Netherlands","AK: This paper didn't really have ""response variables"". Instead they looked at people's perceptions of services in urban parks, so everything was qualitative/descriptive. Wasn't sure how to express this in the big table!; AIS: I think this paper should have been excluded in round 1 since it does not directly measure an EF/ES or a proxy, only human perception of ES",LD,LD: perception,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,ECOSYSTEM SERVICES,2015,Buchel
2,JL/TK,TRUE,Defining core areas of ecological infrastructure to secure rural livelihoods in South Africa,NA,NBD,"NBD: I think it should be excluded because it is too social. The paper does talk about ecosystem services, but just to ask people which services are the most important to them, and then it looks at how infrastructure could improve that.",SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,ECOSYSTEM SERVICES,2017,Sigwela
2,JL/TK,TRUE,Delineating and mapping riparian areas for ecosystem service assessment,NA,NA,NA,ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,ECOHYDROLOGY,2018,de Sosa
2,AK/GV,TRUE,Environmental context and magnitude of disturbance influence trait-mediated community responses to wastewater in streams,NA,LD,LD: Q1,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,ECOLOGY AND EVOLUTION,2016,Burdon
2,LD/NBD,TRUE,From species to communities: the signature of recreational use on a tropical river ecosystem,NA,NA,NA,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,ECOLOGY AND EVOLUTION,2015,Deacon
2,NBD/LD,TRUE,Genetic diversity of reintroduced tree populations in restoration plantations of the Brazilian Atlantic Forest,NA,NA,NA,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,RESTORATION ECOLOGY,2018,Zucchi
2,LD/TK,TRUE,"High microhabitat heterogeneity drives high functional traits in forest birds in five protected forest areas in the urban mosaic of Durban, South Africa",NA,NA,NA,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,GLOBAL ECOLOGY AND CONSERVATION,2019,Maseko
2,JL/TK,TRUE,How good are tropical forest patches for ecosystem services provisioning?,"JL: The ES table is not filled out because the paper is only an ecosystem service valuation paper (no drivers). I believe that it thus would have been excluded in round 1, but there were no questions to explicitly exclude it in round 2, so I filled it out (plus it may address some interesting scale questions). Specifically, the paper maps 'forest ecosystem services' by using land cover data to estimate ES provision based on forest age, contiguity, and size, assuming that old, connected and larger forests provide more ES's. It measures no services directly, nor looks at any drivers that are not already implicit in their valuation approach.",CTW,"CTW: No EF/ES measured directly. Weighted binned forest cover, proximity, age, and congitguity assuming each bin provides certain level of services, but paper focused more on their methodology as a new tool. Should have been excluded in Round 1 by no EF/ES measured directly.",No EF/ES measured directly (paper should have been excluded in Round 1),This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE ECOLOGY,2014,Ferraz
2,JL/TK,TRUE,Impacts to ecosystem services from aquatic acidification: using FEGS-CS to understand the impacts of air pollution,NA,NA,NA,ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,ECOSPHERE,2017,O'Dea
2,NBD/LD,TRUE,"Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications",NA,CTW,"CTW: reviewers disagree on exclusion reason (NBD excluded by review only, LD excluded by biodiversity only); CTW reviewed and is a conceptual/framework paper, agree with NBD reason",ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,FRONTIERS IN ECOLOGY AND EVOLUTION,2018,van Strien
2,AK/GV,TRUE,Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services,AK: Consider excluding? I'm really not sure if this paper fits....I had a really hard time filling out this form since it was more of a synthesis. They also use/mention tons of indicators so I wasn't sure how to fill out the table in Q12,LD,LD: Framework,ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,ECOSPHERE,2017,Clark
2,NBD/LD,TRUE,Not all data are equal: Influence of data type and amount in spatial conservation prioritisation,NA,CTW,"CTW: reviewers disagree on exclusion reason (LD = biodiversity paper, NBD = social dimensions paper); CTW reviewed and is a methods + metareview paper (related to biodiv and social dimensions, but first and foremost is a methods/review paper -- they are comparing how types of data input affect model output, and review literature)",ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,METHODS IN ECOLOGY AND EVOLUTION,2018,Kujala
2,TK/JL,TRUE,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",NA,LD,LD: Q3- framework,ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,BIOLOGICAL CONSERVATION,2014,Ekroos
2,LD/TK,TRUE,Patterns of Vegetation Dynamics across Mild Disturbance Gradient in a Freshwater Wetland System in Southern India,NA,NA,NA,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,WETLANDS,2018,Jyothi
2,LD/TK,TRUE,Perceptions of cultural ecosystem services from urban green,NA,NA,NA,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,ECOSYSTEM SERVICES,2016,Riechers
2,LD/NBD,TRUE,Policy interpretations and manifestation of biocultural diversity in urbanized Europe: conservation of lived biodiversity,NA,NA,NA,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,BIODIVERSITY AND CONSERVATION,2015,Elands
2,JL/TK,TRUE,Recreational demand for clean water: evidence from geotagged photographs by visitors to lakes,JL: May want Laura to review if this actually includes enough ecology to retain (on the fence about whether it is only the social dimension),LD,LD: value only,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,2015,Keeler
2,JL/TK,TRUE,Reprint of: Environmental justice and ecosystem services: A disaggregated analysis of community access to forest benefits in Nepal,NA,NA,NA,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,ECOSYSTEM SERVICES,2018,Chaudhary
2,TK/JL,TRUE,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,"JL: I think this paper needs some discussion between multiple reviewers. Services linked to plant establishment and estimated rangeland health scores were not very clear and had to be inferred, with the exception of one sentence clearly linking reclamation(revegetation) to preventing soil erosion and runoff; Two indicators were clear proxies of services (soil formation and hydrology), but the other two services (habitat, pest control) were my best guess. Also unsure whether to classify drivers as Human or ESP.",LD,LD: by Q3,ReviewOnly,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",22,ECOLOGICAL RESTORATION,2017,Espeland
2,TK/LD,TRUE,Species' thermal ranges predict changes in reef fish community structure during 8 years of extreme temperature variation,NA,NA,NA,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,DIVERSITY AND DISTRIBUTIONS,2018,Day
2,NBD/LD,TRUE,The effects of oil palm plantations on the functional diversity of Amazonian birds,NA,NA,NA,BiodivOnly,This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,20,JOURNAL OF TROPICAL ECOLOGY,2016,Almeida
2,TK/KCG,TRUE,Things are different now: Farmer perceptions of cultural ecosystem services of traditional rice landscapes in Vietnam and the Philippines,NA,NA,NA,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,ECOSYSTEM SERVICES,2017,Tekken
2,LD/TK,TRUE,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,"LD: The ""driver"" this study considers is human, but more about the characteristics of the individual people who garden and their knowledge levels of medicinal plants. The human drivers (extend of traditional knowledge)were focused on explaining the diversity of medicinal plants in gardens.  Striking finding: ""In Sangay, 91% of gardeners declare medicinal plants as their primary source of primary health care and their households have an average monthly income of 247 USD, an amount below the minimum wage in Ecuador (375 USD).""",LD,LD: value/social,SocialOnly,This paper ONLY focuses on social dimensions of services (no measurement of services or processes),21,GLOBAL ECOLOGY AND CONSERVATION,2019,Caballero-Serrano
